item,name,coord,website,telefono,comune,indirizzo,email,lat,lon
http://www.wikidata.org/entity/Q1954246,Museo di paleontologia e geologia Gaetano Giorgio Gemmellaro,Point(13.359267 38.10882),http://www.unipa.it/museogemmellaro,+39-091-253-9477,παν-όρμος,"Corso Tukory, 131",mailto:mgup@unipa.it,38.10882,13.359267000000001
http://www.wikidata.org/entity/Q3868222,Museo di pittura murale,Point(11.094741 43.881757),http://www.diocesiprato.it/museo-di-pittura-murale/,+39-0574-440501,Prato,Piazza S. Domenico 8,mailto:beni.culturali@diocesiprato.it,43.881611111111,11.093777777778001
http://www.wikidata.org/entity/Q3868222,Museo di pittura murale,Point(11.094741 43.881757),http://www.diocesiprato.it/museo-di-pittura-murale/,+39-0574-440501,Prato,Piazza S. Domenico 8,mailto:beni.culturali@diocesiprato.it,43.881757,11.094741
http://www.wikidata.org/entity/Q3868230,Museo di scienze naturali (Bergamo),Point(9.659674 45.705532),http://www.museoscienzebergamo.it/web/,+39-035-286011,Bergamo,"Piazza Cittadella, 10 - Bergamo",mailto:infomuseoscienze@comune.bg.it,45.70555556,9.65944444
http://www.wikidata.org/entity/Q3868230,Museo di scienze naturali (Bergamo),Point(9.659674 45.705532),http://www.museoscienzebergamo.it/web/,+39-035-286011,Bergamo,"Piazza Cittadella, 10 - Bergamo",mailto:infomuseoscienze@comune.bg.it,45.705532,9.659674
http://www.wikidata.org/entity/Q55359724,"Museo di scienze naturali ITG ""Filippo Parlatore""",Point(13.358581 38.115208),http://www.itgparlatore.it,+39-091-333742,παν-όρμος,"Piazza Montevergini, 18 - Palermo",mailto:tecnicoparlatore@interbusiness.it,38.115208,13.358581
http://www.wikidata.org/entity/Q3868233,Museo di scienze planetarie,Point(11.0818 43.8787),http://www.museoscienzeplanetarie.eu/,+39-0574-447777,Prato,Via Galcianese 20/H,mailto:info@museoscienzeplanetarie.eu,43.8787,11.0818
http://www.wikidata.org/entity/Q22161863,Museo di storia della medicina,Point(12.51437 41.90512),https://web.uniroma1.it/museostoriamedicina/,+39-06-4991-4445,Roma,"Viale dell'Università, 34/A - Roma",mailto:museo.stomed@uniroma1.it,41.905120000000004,12.51437
http://www.wikidata.org/entity/Q55348513,Museo di storia e cultura contadina di Genova,Point(8.899186 44.43784),http://www.museidigenova.it,+39-010-740-1243,Genova,"Salita al Garbo, 49 - Genova",mailto:biglietteriagarbo@comune.genova.it,44.43784,8.899186
http://www.wikidata.org/entity/Q55375157,Museo di storia naturale Accademia dei Fisiocritici,Point(11.330757 43.31881),http://www.accademiafisiocritici.it,+39-0577-47002,Siena,"Silvio Gigli (Prato di Sant'Agostino), 2 - Siena",mailto:fisiocritici@unisi.it,43.31881,11.330757
http://www.wikidata.org/entity/Q55375219,Museo di storia naturale Aquilegia,Point(9.117146 39.215702),http://dati.beniculturali.it/mibact/luoghi/www.museoaquilegia.org/,+39-070-662220,Cagliari,"Piazza Garibaldi, 1 - Cagliari",mailto:comifonda@tiscali.it,39.215702,9.117146
http://www.wikidata.org/entity/Q16580616,Museo di storia naturale Bios Taras,Point(17.248863 40.47146),http://biostaras.blogspot.it,+39-099-453-8386,Taranto,"Corso Umberto 160 ,  - Taranto",mailto:aldobianchitenore@virgilio.it,40.47146,17.248863
http://www.wikidata.org/entity/Q3328400,Museo di storia naturale Giacomo Doria,Point(8.942691 44.402493),http://www.museodoria.it/index.asp?Lingua=eng,+39-010-564567,Genova,"Via Brigata Liguria, 9 - Genova",mailto:museodoria@comune.genova.it,44.402493,8.942691
http://www.wikidata.org/entity/Q55358948,Museo di storia naturale alpago,Point(12.39312 46.16388),http://www.alpago.bl.it,+39-0437-470309,Chies d'Alpago,"Viale Manzoni, 215 - Chies d'Alpago",mailto:museo.chies@alpago.bl.it,46.16388,12.39312
http://www.wikidata.org/entity/Q3868243,Museo di storia naturale del Mediterraneo,Point(10.313879 43.535972),http://musmed.provincia.livorno.it/,+39-0586-266711,Livorno,Via Roma 234,mailto:musmed@provincia.livorno.it,43.535971999999994,10.313879
http://www.wikidata.org/entity/Q1072263,Museo di storia naturale dell'Università di Firenze,Point(11.259857 43.77834),https://www.msn.unifi.it,+39-055-275-6209,Firenze,"Via G. La Pira, 4 - Firenze",mailto:edumsn@unifi.it,43.77834,11.259857
http://www.wikidata.org/entity/Q55674386,Museo di storia naturale dell’Università di Firenze - Antropologia ed etnologia,Point(11.257962 43.771752),https://www.msn.unifi.it/,+39-055-275-6444,Firenze,Via del Proconsolo 12,mailto:musant@unifi.it,43.771752,11.257962
http://www.wikidata.org/entity/Q55674386,Museo di storia naturale dell’Università di Firenze - Antropologia ed etnologia,Point(11.257962 43.771752),https://www.msn.unifi.it/,+39-055-275-6444,Firenze,Via del Proconsolo 12,mailto:musant@unifi.it,43.77012,11.25796
http://www.wikidata.org/entity/Q55359725,"Museo di zoologia ""Pietro D'Oberlein""",Point(13.371721 38.111988),http://www.museozoologia.unipa.it,+39-091-623-0124,παν-όρμος,"Via Archirafi, 16 - Palermo",mailto:museozoologia@unipa.it,38.111988000000004,13.371720999999999
http://www.wikidata.org/entity/Q55360163,"Museo di zoologia Università ""La Sapienza""",Point(12.512097 41.901756),http://w3.uniroma1.it/museozoologia,+39-06-4991-4742,Roma,"Piazzale Aldo Moro, 5 - Roma",mailto:augusto.vignataglianti@uniroma1.it,41.901756,12.512097
http://www.wikidata.org/entity/Q55360557,Museo di zoologia di Bologna,Point(11.35388 44.49565),http://www.sma.unibo.it/zoologia,+39-051-251723,Bologna,"Via Selmi, 3,  - Bologna",mailto:bruno.sabelli@unibo.it,44.49565,11.35388
http://www.wikidata.org/entity/Q55359556,Museo di zoologia e casa delle farfalle,Point(15.079122 37.510212),http://www.dipbot.unict.it,+39 09573060290957306018,Catania,"Via Lago di Nicito , 38 - Catania",mailto:gcosta@unict.it,37.510212,15.079122
http://www.wikidata.org/entity/Q54854937,Museo didattico artistico G. Leopardi,Point(13.55136 43.398018),http://www.leopardi.it,+39-071-757-0604,Recanati,"Via Monte Tabor, 2 - Recanati",mailto:info@leopardi.it,43.398018,13.55136
http://www.wikidata.org/entity/Q55360208,Museo didattico del libro antico,Point(12.796945 41.96224),http://www.museolibroantico.com,+39-06-4120-4709,Tivoli,"Piazza Trento, 1 - Tivoli",mailto:associazionefannius@gmail.com,41.96224,12.796945
http://www.wikidata.org/entity/Q55376614,Museo didattico di zoologia,Point(9.23322 45.476776),http://users.unimi.it/museozoo,+39-02-5031-4736,Milano,"Via Celoria, 26 - Milano",mailto:franca.guidali@unimi.it,45.476776,9.23322
http://www.wikidata.org/entity/Q3868251,"Museo diffuso della Resistenza, della deportazione, della guerra, dei diritti e della libertà",Point(7.674053 45.075844),http://www.museodiffusotorino.it/,+39-011-0112-0780,Turin,Palazzo dei Quartieri Militari - Corso Valdocco 4/A,mailto:info@museodiffuso.torino.it,45.075844000000004,7.674053
http://www.wikidata.org/entity/Q3868270,Museo diocesano,Point(14.386692 42.229649),http://www.museodiocesanolanciano.it/,+39-0872-712648,Lanciano,"Largo dell'Appello, 2",mailto:dioclaor@webzone.it,42.229649,14.386692000000002
http://www.wikidata.org/entity/Q89662076,Museo diocesano,Point(14.77418 41.13133),http://www.fondazionebonazzi.it/museo-diocesano,+39-371-195-1770,Benevento,"Piazza Orsini, 27, 82100, Benevento (BN)",mailto:museo@fondazionebonazzi.it,41.13133,14.77418
http://www.wikidata.org/entity/Q54854942,Museo diocesano,Point(13.543963 43.40618),http://www.comune.recanati.mc.it,+39-071-757-4278,Recanati,"Via Gregorio XII, 2 - Recanati",mailto:museodiocsezrecanati@tiscali.it,43.40618,13.543963
http://www.wikidata.org/entity/Q3868301,"Museo diocesano ""Leonello Barsotti""",Point(10.31783889 43.55378056),http://www.diocesilivorno.it/museo-diocesano/,+39-0586-276211,Livorno,"del Seminario, 61 - Livorno",mailto:museo@livorno.chiesacattolica.it,43.553726,10.317571000000001
http://www.wikidata.org/entity/Q3868301,"Museo diocesano ""Leonello Barsotti""",Point(10.31783889 43.55378056),http://www.diocesilivorno.it/museo-diocesano/,+39-0586-276211,Livorno,"del Seminario, 61 - Livorno",mailto:museo@livorno.chiesacattolica.it,43.55378056,10.31783889
http://www.wikidata.org/entity/Q3868301,"Museo diocesano ""Leonello Barsotti""",Point(10.31783889 43.55378056),http://www.diocesilivorno.it/museo-diocesano/,+39-0586-276211,Livorno,"del Seminario, 61 - Livorno",mailto:museo@livorno.chiesacattolica.it,43.553632,10.31765
http://www.wikidata.org/entity/Q3868267,Museo diocesano (Genova),Point(8.931822 44.407883),http://www.museodiocesanogenova.it,+39-010-253-2408,Genova,"Via Tommaso Reggio, 20R - Genova",mailto:museodiocesano@diocesi.genova.it,44.407883,8.931822
http://www.wikidata.org/entity/Q3868290,Museo diocesano (Sulmona),Point(13.925999 42.047265),http://www.muvi.org/museodiocesanosulmona,+39-0864-210216,Сульма,"Piazza Garibaldi, 76",mailto:servizituristici@comune.sulmona.aq.it,42.047265,13.925999
http://www.wikidata.org/entity/Q3868300,Museo diocesano Giovanni Tarantini,Point(17.944942 40.63948),http://www.brindisiweb.it/arcidiocesi/enti/museo_br.htm,+39-0831-523053,Brindisi,"Piazza Duomo, 12 - Brindisi",mailto:diocesbr@libero.it,40.63948,17.944942
http://www.wikidata.org/entity/Q54855152,Museo diocesano Mons. Cesare Recanatini,Point(13.510079 43.62498),http://www.diocesi.ancona.it,+39-071-200391,Ancona,"Piazza Duomo, 9 - Ancona",mailto:beniculturali@diocesi.ancona.it,43.62498,13.510079000000001
http://www.wikidata.org/entity/Q55375670,Museo diocesano S. Pietro apostolo,Point(9.1041586 40.9030337),http://www.museumtempioampurias.it,+39-079-639-3099,Tempio Pausania,"Via Villamarina, 1 - Tempio Pausania",mailto:tempioampurias@tiscali.it,40.90303370000001,9.1041586
http://www.wikidata.org/entity/Q55369253,Museo diocesano di Bari (o Museo della Cattedrale),Point(16.86865 41.128014),http://www.arcidiocesibaribitonto.it,+39-080-521-0064,Bari,"Via Dottula,  - Bari",mailto:ufficio.amministrativo@odegitria.bari.it,41.128014,16.86865
http://www.wikidata.org/entity/Q55375856,Museo diocesano di Brescia,Point(10.220627 45.54117),http://www.museodiocesanobrescia.it/,+39-030-40233,Brescia,"Via Gasparo da Salò, 13 - Brescia",mailto:museo@diocesi.brescia.it,45.54117,10.220627
http://www.wikidata.org/entity/Q55359560,Museo diocesano di Catania,Point(15.087566 37.502003),http://www.museodiocesanocatania.it,+39-095-281635,Catania,"Via Etnea, 8 - Catania",mailto:museo@museodiocesicatania.it,37.502003,15.087566
http://www.wikidata.org/entity/Q55385703,Museo diocesano di Civitavecchia-Tarquinia,Point(11.756571 42.25275),http://www.anagrafebbcc.chiesacattolica.it,+39-0766-840843,Tarquinia,"Via Roma, 11 - Tarquinia",mailto:curia@civitavecchia.chiesacattolica.it,42.25275,11.756571000000001
http://www.wikidata.org/entity/Q55376616,Museo diocesano di Milano,Point(9.180639 45.45539),http://www.museodiocesano.it/,+39-02-8940-4714,Milano,"Corso di Porta Ticinese, 95 - Milano",mailto:segreteria@museodiocesano.it,45.45539,9.180639
http://www.wikidata.org/entity/Q518412,Museo diocesano di Palermo,Point(13.355606 38.113743),http://www.museodiocesanopa.it,+39-091-607-7215,παν-όρμος,"Via Matteo Bonello, 2 - Palermo",mailto:museodiocesanopa@diocesipa.it,38.113743,13.355606
http://www.wikidata.org/entity/Q21660041,Museo diocesano di Rieti,Point(12.859296 42.4025),http://www.museodiocesanorieti.it,+39-0746-482720,Rieti,"Via Cintia, 83 - Rieti",mailto:diocesi-rieti@libero.it,42.4025,12.859296
http://www.wikidata.org/entity/Q21660041,Museo diocesano di Rieti,Point(12.859296 42.4025),http://www.museodiocesanorieti.it,+39-0746-482720,Rieti,"Via Cintia, 83 - Rieti",mailto:diocesi-rieti@libero.it,42.402196,12.858995
http://www.wikidata.org/entity/Q3330318,Museo diocesano di Santo Stefano al Ponte,Point(11.239602 43.7991),https://www.piccoligrandimusei.it/blog/portfolio_page/museo-diocesano-di-santo-stefano-al-pontemuseo-diocesano-di-santo-stefano-al-ponte/,+39-055-271-0732,Firenze,Piazza di Santo Stefano 1,mailto:arte@diocesifirenze.it,43.7687,11.2542
http://www.wikidata.org/entity/Q3330318,Museo diocesano di Santo Stefano al Ponte,Point(11.239602 43.7991),https://www.piccoligrandimusei.it/blog/portfolio_page/museo-diocesano-di-santo-stefano-al-pontemuseo-diocesano-di-santo-stefano-al-ponte/,+39-055-271-0732,Firenze,Piazza di Santo Stefano 1,mailto:arte@diocesifirenze.it,43.768691,11.253851
http://www.wikidata.org/entity/Q3330318,Museo diocesano di Santo Stefano al Ponte,Point(11.239602 43.7991),https://www.piccoligrandimusei.it/blog/portfolio_page/museo-diocesano-di-santo-stefano-al-pontemuseo-diocesano-di-santo-stefano-al-ponte/,+39-055-271-0732,Firenze,Piazza di Santo Stefano 1,mailto:arte@diocesifirenze.it,43.7991,11.239602
http://www.wikidata.org/entity/Q3868335,Museo diocesano di arte sacra Francesco Gonzaga,Point(10.794332 45.161457),http://www.museodiocesanomantova.it,+39-0376-320602,Mantova,"Piazza Virgiliana, 55 - Mantova",mailto:museofgonzaga@alice.it,45.161457,10.794332
http://www.wikidata.org/entity/Q3868338,Museo diocesano e cripta di San Rufino,Point(12.6172 43.0706),http://www.museiecclesiastici.it,+39-075-812712,Assisi,"Piazza San Rufino, 3 - Assisi",mailto:info@assisimuseodiocesano.com,43.0706,12.6172
http://www.wikidata.org/entity/Q3868338,Museo diocesano e cripta di San Rufino,Point(12.6172 43.0706),http://www.museiecclesiastici.it,+39-075-812712,Assisi,"Piazza San Rufino, 3 - Assisi",mailto:info@assisimuseodiocesano.com,43.07053,12.617207
http://www.wikidata.org/entity/Q3868340,Museo diocesano e gallerie del Tiepolo,Point(13.2401 46.0636),http://www.musdioc-tiepolo.it,+39-0432-25003,Udine,"Piazza Patriarcato, 1 - Udine",mailto:info@musdioc-tiepolo.it,46.063778000000006,13.239595999999999
http://www.wikidata.org/entity/Q3868340,Museo diocesano e gallerie del Tiepolo,Point(13.2401 46.0636),http://www.musdioc-tiepolo.it,+39-0432-25003,Udine,"Piazza Patriarcato, 1 - Udine",mailto:info@musdioc-tiepolo.it,46.0636,13.2401
http://www.wikidata.org/entity/Q3868344,Museo donizettiano,Point(9.66005 45.703835),http://fondazione.bergamoestoria.it/museo_donizettiano.aspx,+39-035-399269,Bergamo,"Via Arena, 9 - Bergamo",mailto:dimazza@comune.bg.it,45.703835,9.66005
http://www.wikidata.org/entity/Q55672417,Museo d’arte orientale,Point(12.331268 45.440907),http://www.polomusealeveneto.beniculturali.it,+39-041-524-1173,Venesia,"Santa Croce, 2076 - Venezia",mailto:pm-ven.orientale@beniculturali.it,45.440907,12.331268
http://www.wikidata.org/entity/Q55675759,Museo d’arte sacra del Santuario del Piratello,Point(11.30913 44.505596),http://www.santuariodelpiratello.it,+39-0542-40455,Bologna,"Via Emilia Ponente, 27 - Bologna",mailto:convento@santuariodelpiratello.it,44.505596000000004,11.30913
http://www.wikidata.org/entity/Q55369272,"Museo e Pinacoteca d'Arte Medievale e Moderna della Città Metropolitana di Bari ""Corrado Giaquinto""",Point(16.88122 41.121464),http://www.pinacotecabari.it,+39 08054124202223242627,Bari,"Via Spalato 19 ,  - Bari",mailto:pinacoteca@cittametropolitana.ba.it,41.121464,16.881220000000003
http://www.wikidata.org/entity/Q55340673,Museo e archivio degli sloveni in Italia,Point(13.786159 45.64388),http://www.visit-trieste.it/it/visita/arte-e-cultura/31-musei/170-museo-degli-sloveni-in-italia.html,+39-040-632663,Trieste,"Via Petronio, 4 - Trieste",mailto:nsk.odsek@nskodsek.191.it,45.643879999999996,13.786159
http://www.wikidata.org/entity/Q3868345,Museo e istituto fiorentino di preistoria,Point(11.26053 43.772575),http://www.museofiorentinopreistoria.it/,+39-055-295159,Firenze,Via Sant`Egidio 21,mailto:info@museofiorentinopreistoria.it,43.7725,11.2604
http://www.wikidata.org/entity/Q3868345,Museo e istituto fiorentino di preistoria,Point(11.26053 43.772575),http://www.museofiorentinopreistoria.it/,+39-055-295159,Firenze,Via Sant`Egidio 21,mailto:info@museofiorentinopreistoria.it,43.772575,11.260530000000001
http://www.wikidata.org/entity/Q55378063,Museo e oratorio della Nobile contrada dell'Oca,Point(11.328885 43.319847),http://www.contradadelloca.it,+39-0577-283932,Siena,Via S. Caterina 66,mailto:museo@contradadelloca.it,43.319846999999996,11.328885000000001
http://www.wikidata.org/entity/Q55378063,Museo e oratorio della Nobile contrada dell'Oca,Point(11.328885 43.319847),http://www.contradadelloca.it,+39-0577-283932,Siena,Via S. Caterina 66,mailto:museo@contradadelloca.it,43.314406,11.323250999999999
http://www.wikidata.org/entity/Q3868349,Museo ebraico Carlo e Vera Wagner,Point(13.775 45.6491),http://www.triestebraica.it/it/culturaturismo/il-museo-ebraico,+39-040-633819,Trieste,Via del Monte 5 e 7,mailto:museumcarloeverawagner@triestebraica.it,45.6491,13.775
http://www.wikidata.org/entity/Q3868349,Museo ebraico Carlo e Vera Wagner,Point(13.774672 45.64928),http://www.triestebraica.it/it/culturaturismo/il-museo-ebraico,+39-040-633819,Trieste,Via del Monte 5 e 7,mailto:museumcarloeverawagner@triestebraica.it,45.64928,13.774672
http://www.wikidata.org/entity/Q3868350,Museo ebraico Yeshivà Marini,Point(10.320465 43.547638),http://www.comune.livorno.it/_livo/pages.php?id=120&lang=it,+39-0586-896290,Livorno,Via Micali 21,mailto:comunitaebraica.livorno@gmail.com,43.547638,10.320464999999999
http://www.wikidata.org/entity/Q3868350,Museo ebraico Yeshivà Marini,Point(10.32003056 43.54806111),http://www.comune.livorno.it/_livo/pages.php?id=120&lang=it,+39-0586-896290,Livorno,Via Micali 21,mailto:comunitaebraica.livorno@gmail.com,43.547616,10.320462
http://www.wikidata.org/entity/Q3868350,Museo ebraico Yeshivà Marini,Point(10.320465 43.547638),http://www.comune.livorno.it/_livo/pages.php?id=120&lang=it,+39-0586-896290,Livorno,Via Micali 21,mailto:comunitaebraica.livorno@gmail.com,43.54806111,10.32003056
http://www.wikidata.org/entity/Q55370295,Museo ebraico di Casale Monferrato,Point(8.449686 45.135654),http://www.casalebraica.org/,+39-0142-71807,Casale Monferrato,"Vicolo Salomone Olper, 44,  - Casale Monferrato",mailto:segreteria@casaleebraica.org,45.135653999999995,8.449686
http://www.wikidata.org/entity/Q18670430,Museo ebraico di Genova,Point(8.941828 44.412502),http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/MenuPrincipale/LuoghiDellaCultura/Ricerca/index.html?action=show&idluogo=100354,+39-010-839-1513,Genova,"Via Bertora, 6 - Genova",mailto:info@cegenova.it,44.412502,8.941828
http://www.wikidata.org/entity/Q55360164,Museo ebraico di Roma (MER),Point(12.477653 41.8919),http://www.museoebraico.roma.it/,+39-06-6840-0661,Roma,"Lungotevere Cenci (Tempio), 15 - Roma",mailto:info@museoebraico.roma.it,41.8919,12.477653
http://www.wikidata.org/entity/Q19877,Museo egizio,Point(7.688013888 45.083943055),http://www.museoegizio.it,+39-011-561-7776,Turin,via Accademia delle Scienze,mailto:info@museoegizio.it,45.083943055556,7.6880138888889
